Order_ID,Date,Product_ID,Product_Name,Category,Quantity,Unit_Cost,Unit_Price,Discount,Channel,Region,Skin_Type
YUL-11254,2025-01-25,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,NYC,Oily
YUL-11255,2024-01-29,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,NYC,Combination
YUL-11256,2025-02-02,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Online,London,Oily
YUL-11257,2024-07-10,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,Tokyo,Oily
YUL-11258,2024-06-08,P004,Mugwort Essence,Skin,3,10,32,0.0,Sephora,Tokyo,Combination
YUL-11259,2024-10-22,P004,Mugwort Essence,Skin,1,10,32,0.0,Flagship Store,NYC,Combination
YUL-11260,2024-02-25,P001,Deep Sea Hair Mask,Hair,2,12,38,0.2,Online,Tokyo,Sensitive
YUL-11261,2025-04-25,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Olive Young,London,Sensitive
YUL-11262,2025-04-25,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Flagship Store,NYC,Sensitive
YUL-11263,2024-11-23,P001,Deep Sea Hair Mask,Hair,1,12,38,0.25,Flagship Store,London,Dry
YUL-11264,2024-10-11,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,Seoul,Oily
YUL-11265,2025-11-28,P004,Mugwort Essence,Skin,3,10,32,0.25,Olive Young,London,Combination
YUL-11266,2024-10-12,P004,Mugwort Essence,Skin,2,10,32,0.0,Online,NYC,Combination
YUL-11267,2024-05-15,P001,Deep Sea Hair Mask,Hair,1,12,38,0.1,Sephora,NYC,Oily
YUL-11268,2024-07-03,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Olive Young,Seoul,Oily
YUL-11269,2024-02-03,P005,Ceramide Barrier Cream,Skin,2,14,42,0.25,Olive Young,London,Combination
YUL-11270,2024-11-12,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Online,London,Sensitive
YUL-11271,2025-10-24,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Online,NYC,Combination
YUL-11272,2024-12-29,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Sephora,Tokyo,Combination
YUL-11273,2025-05-18,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,London,Combination
YUL-11274,2024-04-24,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Flagship Store,London,Dry
YUL-11275,2024-06-02,P004,Mugwort Essence,Skin,3,10,32,0.0,Flagship Store,London,Oily
YUL-11276,2025-12-27,P004,Mugwort Essence,Skin,1,10,32,0.1,Olive Young,NYC,Dry
YUL-11277,2024-02-13,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,Tokyo,Sensitive
YUL-11278,2024-05-28,P004,Mugwort Essence,Skin,2,10,32,0.1,Flagship Store,London,Oily
YUL-11279,2024-11-13,P002,Fermented Rice Serum,Skin,3,15,45,0.1,Olive Young,Tokyo,Sensitive
YUL-11280,2024-08-04,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Flagship Store,Tokyo,Combination
YUL-11281,2025-09-16,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Olive Young,NYC,Sensitive
YUL-11282,2024-07-15,P004,Mugwort Essence,Skin,3,10,32,0.1,Olive Young,NYC,Sensitive
YUL-11283,2025-01-04,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Flagship Store,London,Sensitive
YUL-11284,2024-12-20,P004,Mugwort Essence,Skin,4,10,32,0.25,Sephora,Seoul,Combination
YUL-11285,2025-11-22,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Olive Young,London,Oily
YUL-11286,2025-06-05,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,Tokyo,Sensitive
YUL-11287,2024-10-30,P003,Scalp Soothing Oil,Hair,1,8,28,0.1,Olive Young,Tokyo,Dry
YUL-11288,2025-05-26,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Sephora,Tokyo,Oily
YUL-11289,2025-11-04,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Olive Young,NYC,Sensitive
YUL-11290,2024-03-20,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,NYC,Sensitive
YUL-11291,2024-07-18,P003,Scalp Soothing Oil,Hair,4,8,28,0.2,Flagship Store,Seoul,Dry
YUL-11292,2025-12-11,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Sephora,London,Oily
YUL-11293,2025-01-11,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Sephora,Seoul,Combination
YUL-11294,2024-12-24,P004,Mugwort Essence,Skin,1,10,32,0.0,Sephora,NYC,Oily
YUL-11295,2024-08-17,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,Tokyo,Oily
YUL-11296,2024-06-17,P002,Fermented Rice Serum,Skin,1,15,45,0.1,Olive Young,Seoul,Dry
YUL-11297,2024-11-09,P001,Deep Sea Hair Mask,Hair,1,12,38,0.25,Flagship Store,Seoul,Sensitive
YUL-11298,2025-08-18,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Online,London,Oily
YUL-11299,2024-10-22,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Sephora,Tokyo,Dry
YUL-11300,2024-05-06,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Olive Young,NYC,Sensitive
YUL-11301,2025-03-06,P004,Mugwort Essence,Skin,1,10,32,0.1,Online,London,Oily
YUL-11302,2025-05-13,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Flagship Store,NYC,Oily
YUL-11303,2024-08-29,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Olive Young,Seoul,Oily
YUL-11304,2024-07-23,P004,Mugwort Essence,Skin,2,10,32,0.25,Online,London,Dry
YUL-11305,2024-06-12,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,Tokyo,Dry
YUL-11306,2025-11-03,P002,Fermented Rice Serum,Skin,2,15,45,0.2,Sephora,Tokyo,Oily
YUL-11307,2025-05-17,P004,Mugwort Essence,Skin,4,10,32,0.1,Olive Young,Tokyo,Dry
YUL-11308,2024-08-13,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,London,Sensitive
YUL-11309,2024-08-13,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Flagship Store,NYC,Oily
YUL-11310,2024-09-12,P002,Fermented Rice Serum,Skin,2,15,45,0.25,Online,NYC,Sensitive
YUL-11311,2025-04-05,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Olive Young,London,Dry
YUL-11312,2025-02-08,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Online,London,Oily
YUL-11313,2025-01-15,P002,Fermented Rice Serum,Skin,3,15,45,0.1,Flagship Store,NYC,Dry
YUL-11314,2025-05-14,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Olive Young,NYC,Sensitive
YUL-11315,2025-02-02,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Sephora,London,Dry
YUL-11316,2025-10-27,P003,Scalp Soothing Oil,Hair,4,8,28,0.25,Online,Seoul,Dry
YUL-11317,2024-06-11,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,Tokyo,Oily
YUL-11318,2025-03-30,P004,Mugwort Essence,Skin,1,10,32,0.25,Sephora,London,Combination
YUL-11319,2025-09-16,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Sephora,Tokyo,Sensitive
YUL-11320,2024-12-28,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Flagship Store,Seoul,Oily
YUL-11321,2024-03-26,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Online,NYC,Dry
YUL-11322,2025-06-22,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,Tokyo,Oily
YUL-11323,2024-09-27,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Online,NYC,Oily
YUL-11324,2024-08-10,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Sephora,NYC,Combination
YUL-11325,2024-06-02,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,Seoul,Oily
YUL-11326,2025-10-19,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Flagship Store,London,Oily
YUL-11327,2024-01-15,P004,Mugwort Essence,Skin,4,10,32,0.25,Sephora,Seoul,Combination
YUL-11328,2024-02-26,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Sephora,Seoul,Oily
YUL-11329,2025-01-10,P003,Scalp Soothing Oil,Hair,3,8,28,0.1,Sephora,NYC,Oily
YUL-11330,2025-01-24,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,Tokyo,Dry
YUL-11331,2024-09-17,P004,Mugwort Essence,Skin,2,10,32,0.25,Sephora,Tokyo,Oily
YUL-11332,2024-09-28,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Flagship Store,NYC,Oily
YUL-11333,2024-11-06,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Flagship Store,NYC,Sensitive
YUL-11334,2024-12-22,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Online,Seoul,Sensitive
YUL-11335,2025-01-25,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Olive Young,NYC,Combination
YUL-11336,2025-11-17,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Flagship Store,NYC,Sensitive
YUL-11337,2025-04-22,P001,Deep Sea Hair Mask,Hair,2,12,38,0.2,Olive Young,Tokyo,Combination
YUL-11338,2024-01-16,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Flagship Store,Seoul,Combination
YUL-11339,2025-12-26,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Flagship Store,London,Sensitive
YUL-11340,2024-09-02,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Flagship Store,Seoul,Combination
YUL-11341,2024-08-28,P004,Mugwort Essence,Skin,2,10,32,0.0,Online,Seoul,Sensitive
YUL-11342,2024-10-09,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,Seoul,Oily
YUL-11343,2025-08-04,P003,Scalp Soothing Oil,Hair,3,8,28,0.2,Sephora,Seoul,Combination
YUL-11344,2024-05-03,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Online,London,Oily
YUL-11345,2024-07-19,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Olive Young,NYC,Oily
YUL-11346,2024-05-05,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Olive Young,Tokyo,Sensitive
YUL-11347,2024-01-20,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,Seoul,Sensitive
YUL-11348,2025-12-30,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Online,Seoul,Dry
YUL-11349,2025-06-27,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,NYC,Oily
YUL-11350,2025-01-04,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,NYC,Sensitive
YUL-11351,2025-01-28,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Flagship Store,Seoul,Oily
YUL-11352,2024-03-04,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Flagship Store,London,Combination
YUL-11353,2025-06-01,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,Seoul,Combination
YUL-11354,2025-05-31,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Online,Seoul,Sensitive
YUL-11355,2024-01-30,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,Tokyo,Combination
YUL-11356,2025-03-09,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,NYC,Oily
YUL-11357,2024-11-28,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Olive Young,Tokyo,Dry
YUL-11358,2024-02-15,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Flagship Store,Seoul,Dry
YUL-11359,2025-03-20,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Flagship Store,London,Dry
YUL-11360,2025-12-24,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,Tokyo,Oily
YUL-11361,2025-05-18,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,NYC,Combination
YUL-11362,2025-11-24,P004,Mugwort Essence,Skin,1,10,32,0.25,Sephora,Seoul,Sensitive
YUL-11363,2024-02-13,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Olive Young,Tokyo,Oily
YUL-11364,2025-10-12,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Olive Young,London,Sensitive
YUL-11365,2025-03-01,P003,Scalp Soothing Oil,Hair,1,8,28,0.25,Sephora,London,Combination
YUL-11366,2024-05-16,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,Tokyo,Oily
YUL-11367,2024-07-07,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Sephora,NYC,Combination
YUL-11368,2025-11-05,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,Seoul,Combination
YUL-11369,2025-01-10,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Online,NYC,Sensitive
YUL-11370,2024-01-30,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,Tokyo,Dry
YUL-11371,2024-12-20,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Olive Young,NYC,Dry
YUL-11372,2025-03-11,P004,Mugwort Essence,Skin,4,10,32,0.1,Online,London,Combination
YUL-11373,2024-05-12,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Sephora,London,Oily
YUL-11374,2024-01-07,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,London,Sensitive
YUL-11375,2024-09-10,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,Seoul,Combination
YUL-11376,2025-01-13,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Olive Young,Seoul,Dry
YUL-11377,2024-07-15,P004,Mugwort Essence,Skin,2,10,32,0.0,Flagship Store,NYC,Dry
YUL-11378,2024-09-04,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,Seoul,Dry
YUL-11379,2025-06-17,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,Seoul,Dry
YUL-11380,2024-01-20,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,Seoul,Dry
YUL-11381,2025-07-25,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Flagship Store,NYC,Dry
YUL-11382,2024-07-02,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Online,Seoul,Combination
YUL-11383,2024-07-06,P003,Scalp Soothing Oil,Hair,3,8,28,0.1,Sephora,Seoul,Oily
YUL-11384,2024-04-25,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Olive Young,Tokyo,Oily
YUL-11385,2025-06-05,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Flagship Store,Seoul,Dry
YUL-11386,2024-11-27,P001,Deep Sea Hair Mask,Hair,1,12,38,0.25,Online,London,Dry
YUL-11387,2024-07-09,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Olive Young,Tokyo,Dry
YUL-11388,2024-03-02,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,Tokyo,Dry
YUL-11389,2025-09-02,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Olive Young,London,Combination
YUL-11390,2024-10-19,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Online,Tokyo,Combination
YUL-11391,2024-11-16,P002,Fermented Rice Serum,Skin,1,15,45,0.1,Olive Young,Seoul,Sensitive
YUL-11392,2025-02-17,P004,Mugwort Essence,Skin,2,10,32,0.0,Olive Young,London,Combination
YUL-11393,2025-04-27,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Olive Young,Seoul,Oily
YUL-11394,2024-10-19,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Seoul,Dry
YUL-11395,2024-04-28,P003,Scalp Soothing Oil,Hair,4,8,28,0.2,Olive Young,Tokyo,Dry
YUL-11396,2024-09-10,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Sephora,London,Dry
YUL-11397,2025-12-31,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,NYC,Combination
YUL-11398,2025-10-09,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Sephora,London,Oily
YUL-11399,2025-07-17,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Flagship Store,Tokyo,Oily
YUL-11400,2024-07-18,P004,Mugwort Essence,Skin,3,10,32,0.1,Online,Tokyo,Oily
YUL-11401,2025-09-17,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Sephora,NYC,Combination
YUL-11402,2025-04-16,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,London,Dry
YUL-11403,2024-04-06,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Sephora,Tokyo,Oily
YUL-11404,2025-12-08,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Online,London,Dry
YUL-11405,2024-08-21,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,London,Oily
YUL-11406,2025-04-20,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Online,NYC,Sensitive
YUL-11407,2025-03-19,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Sephora,NYC,Oily
YUL-11408,2024-03-06,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Sephora,London,Dry
YUL-11409,2025-01-22,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Olive Young,NYC,Oily
YUL-11410,2025-01-10,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Sephora,Tokyo,Dry
YUL-11411,2025-07-05,P003,Scalp Soothing Oil,Hair,4,8,28,0.25,Flagship Store,NYC,Combination
YUL-11412,2025-03-14,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,Seoul,Sensitive
YUL-11413,2024-03-06,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Sephora,NYC,Combination
YUL-11414,2024-11-27,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,Tokyo,Oily
YUL-11415,2025-11-02,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,Tokyo,Sensitive
YUL-11416,2024-01-10,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,London,Dry
YUL-11417,2024-08-12,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Olive Young,NYC,Dry
YUL-11418,2025-08-19,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Online,London,Dry
YUL-11419,2025-09-20,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Flagship Store,London,Sensitive
YUL-11420,2025-05-23,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Olive Young,NYC,Dry
YUL-11421,2025-01-16,P004,Mugwort Essence,Skin,3,10,32,0.0,Flagship Store,Tokyo,Combination
YUL-11422,2025-05-16,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,London,Oily
YUL-11423,2025-07-12,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Flagship Store,Tokyo,Sensitive
YUL-11424,2025-01-01,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,Tokyo,Oily
YUL-11425,2025-12-28,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Sephora,NYC,Sensitive
YUL-11426,2024-11-15,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Flagship Store,NYC,Oily
YUL-11427,2024-05-21,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Sephora,Seoul,Combination
YUL-11428,2024-12-29,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Flagship Store,Seoul,Dry
YUL-11429,2025-09-28,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Olive Young,London,Sensitive
YUL-11430,2024-04-06,P004,Mugwort Essence,Skin,1,10,32,0.0,Flagship Store,London,Sensitive
YUL-11431,2024-10-05,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Flagship Store,NYC,Dry
YUL-11432,2024-02-26,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,London,Combination
YUL-11433,2025-09-15,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,NYC,Combination
YUL-11434,2024-04-06,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Online,London,Dry
YUL-11435,2024-02-28,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Flagship Store,NYC,Sensitive
YUL-11436,2024-07-25,P005,Ceramide Barrier Cream,Skin,2,14,42,0.25,Flagship Store,Seoul,Combination
YUL-11437,2024-07-17,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Online,Tokyo,Combination
YUL-11438,2025-12-23,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,Tokyo,Dry
YUL-11439,2024-12-11,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Sephora,Tokyo,Combination
YUL-11440,2025-01-15,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,NYC,Dry
YUL-11441,2025-10-11,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,London,Sensitive
YUL-11442,2024-10-13,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Flagship Store,Tokyo,Combination
YUL-11443,2024-06-27,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,Seoul,Sensitive
YUL-11444,2025-03-30,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Olive Young,Tokyo,Dry
YUL-11445,2024-01-01,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Flagship Store,Tokyo,Combination
YUL-11446,2025-07-08,P004,Mugwort Essence,Skin,4,10,32,0.2,Flagship Store,NYC,Oily
YUL-11447,2024-11-28,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Online,London,Dry
YUL-11448,2025-07-10,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Sephora,NYC,Dry
YUL-11449,2025-06-18,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Olive Young,Seoul,Combination
YUL-11450,2025-12-17,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Online,Tokyo,Sensitive
YUL-11451,2024-11-19,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Sephora,London,Sensitive
YUL-11452,2025-06-09,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,Seoul,Sensitive
YUL-11453,2024-09-17,P004,Mugwort Essence,Skin,3,10,32,0.2,Olive Young,Tokyo,Dry
YUL-11454,2024-08-20,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Seoul,Combination
YUL-11455,2024-01-21,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Online,NYC,Oily
YUL-11456,2025-01-29,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Sephora,NYC,Dry
YUL-11457,2024-06-10,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Online,Seoul,Oily
YUL-11458,2025-05-21,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Flagship Store,London,Dry
YUL-11459,2024-09-30,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Flagship Store,NYC,Dry
YUL-11460,2024-06-05,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Flagship Store,Seoul,Dry
YUL-11461,2024-11-01,P002,Fermented Rice Serum,Skin,2,15,45,0.25,Olive Young,NYC,Oily
YUL-11462,2024-09-04,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Online,Tokyo,Combination
YUL-11463,2025-06-23,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Olive Young,Seoul,Oily
YUL-11464,2025-03-04,P004,Mugwort Essence,Skin,3,10,32,0.0,Online,London,Dry
YUL-11465,2025-04-21,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Olive Young,London,Sensitive
YUL-11466,2025-03-30,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Flagship Store,London,Combination
YUL-11467,2025-02-25,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Online,London,Sensitive
YUL-11468,2024-12-19,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,London,Oily
YUL-11469,2024-04-08,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Olive Young,London,Oily
YUL-11470,2024-08-15,P003,Scalp Soothing Oil,Hair,4,8,28,0.2,Online,Tokyo,Oily
YUL-11471,2025-03-07,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Online,NYC,Sensitive
YUL-11472,2024-04-27,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,London,Oily
YUL-11473,2024-04-14,P001,Deep Sea Hair Mask,Hair,1,12,38,0.25,Flagship Store,Seoul,Dry
YUL-11474,2024-02-26,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Sephora,NYC,Sensitive
YUL-11475,2025-10-15,P002,Fermented Rice Serum,Skin,2,15,45,0.2,Sephora,NYC,Sensitive
YUL-11476,2024-11-06,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Sephora,London,Combination
YUL-11477,2024-10-16,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Online,NYC,Combination
YUL-11478,2024-12-04,P004,Mugwort Essence,Skin,2,10,32,0.25,Flagship Store,London,Dry
YUL-11479,2024-10-22,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,Tokyo,Combination
YUL-11480,2024-10-08,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Flagship Store,Tokyo,Dry
YUL-11481,2024-04-30,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Online,London,Oily
YUL-11482,2024-03-04,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Online,NYC,Combination
YUL-11483,2024-12-12,P003,Scalp Soothing Oil,Hair,4,8,28,0.1,Sephora,Tokyo,Dry
YUL-11484,2025-11-10,P005,Ceramide Barrier Cream,Skin,2,14,42,0.2,Online,London,Oily
YUL-11485,2025-10-07,P004,Mugwort Essence,Skin,3,10,32,0.25,Online,Tokyo,Dry
YUL-11486,2025-10-22,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Olive Young,Tokyo,Oily
YUL-11487,2025-11-19,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,Tokyo,Sensitive
YUL-11488,2025-05-04,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Sephora,Tokyo,Combination
YUL-11489,2025-05-21,P004,Mugwort Essence,Skin,1,10,32,0.0,Sephora,London,Combination
YUL-11490,2024-08-31,P004,Mugwort Essence,Skin,3,10,32,0.0,Sephora,London,Combination
YUL-11491,2025-12-04,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,London,Combination
YUL-11492,2024-05-14,P003,Scalp Soothing Oil,Hair,1,8,28,0.25,Sephora,NYC,Combination
YUL-11493,2024-11-15,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Online,NYC,Sensitive
YUL-11494,2024-09-06,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Olive Young,London,Sensitive
YUL-11495,2024-03-30,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Olive Young,NYC,Dry
YUL-11496,2025-04-06,P004,Mugwort Essence,Skin,1,10,32,0.0,Sephora,Tokyo,Combination
YUL-11497,2025-09-04,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,NYC,Combination
YUL-11498,2025-12-30,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,Seoul,Sensitive
YUL-11499,2024-09-13,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Flagship Store,London,Sensitive
